Altitude(m),Pressure(mPa),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
4614.2,503.321,-0.7077643179687501,0.9982384383467999,0.1295646164281,25.429853,-237.851619,-13.090609
4618.2,503.048,-0.7113556210719001,0.9443689016062,0.11160810091234999,22.683187,-234.799768,-12.358165
4622.1,502.78,-0.68621649934985,0.9515515078125,0.05055595796545,19.692373,-235.959471,-11.869869
4626.0,502.516,-0.65389478122815,0.9371862953999001,0.09365159520324999,16.884671,-233.823176,-11.44261
4629.7,502.267,-0.6826251962466999,0.9120471834845001,0.036190755359500004,16.091189,-231.442732,-11.198462
4633.2,502.024,-0.70058171176245,0.876134152453,0.025416846050050002,13.649709,-230.893399,-6.864834
4636.8,501.781,-0.7185382272782,0.8581776467439,0.05055595796545,14.076968,-229.367473,-5.766167
4640.4,501.539,-0.689807802453,0.8617689498470501,0.043373361565799996,16.701559,-229.977844,-2.714316
4643.9,501.303,-0.6969904086593,0.8689515462466999,0.0900602921001,19.020966,-228.573992,-0.516984
4647.2,501.079,-0.6395295688155499,0.876134152453,0.0685124734812,19.997559,-226.254585,0.520646
4650.5,500.851,-0.650303478125,0.88690806176245,0.09365159520324999,22.072817,-227.841548,0.215461
4653.6,500.64,-0.6610773874344501,0.8976819710719001,0.10083420140955,24.026002,-225.766289,-2.103946
4656.6,500.438,-0.62516435640295,0.9048645772782,0.13315591953125,26.10126,-225.094882,-5.033723
4659.6,500.237,-0.6179817600033,0.90127327417505,0.12238201022180001,26.284371,-223.874142,-7.108982
4662.3,500.053,-0.5820687289718001,0.8833167586592999,0.08646898899694999,26.040223,-221.493698,-9.489425
4665.0,499.871,-0.57847742586865,0.8617689498470501,0.0828776858938,24.148076,-221.798883,-11.381573
4667.5,499.699,-0.5425644046438,0.8689515462466999,0.0828776858938,21.462447,-220.456069,-11.808832
4670.0,499.531,-0.5353817984375,0.85458634364075,0.10442550451270001,18.53267,-219.479476,-13.762017
4672.3,499.371,-0.54615570774695,0.8186733126092499,0.0685124734812,15.786004,-218.441847,-11.991943
4674.7,499.209,-0.5641122232626999,0.82585591881555,0.03978205846265,13.771783,-217.526292,-12.480239
4677.0,499.053,-0.5677035165592,0.7899428975907,0.07210377658435001,12.062746,-215.451033,-7.902463
4679.2,498.905,-0.57129481966235,0.7935342006938501,0.0828776858938,12.428968,-215.634144,-6.803797
4681.3,498.767,-0.53897310154065,0.7755776851780999,0.03978205846265,11.757561,-213.986145,-4.850612
4683.3,498.632,-0.5820687289718001,0.77198638207495,0.061329867274899995,14.504227,-213.68096,-3.812983
4685.1,498.51,-0.5677035165592,0.7755776851780999,0.0828776858938,15.969115,-212.338145,-1.432539
4686.8,498.391,-0.5964339413844,0.8330385250218499,0.046964654862300004,17.372967,-211.788812,0.459609
4688.5,498.28,-0.60002524448755,0.8222646157124001,0.03259945225635,21.096225,-210.995331,-0.578021
4690.1,498.17,-0.5641122232626999,0.7971255037970001,0.08646898899694999,22.133854,-210.507035,-0.272835
4691.5,498.071,-0.56052092015955,0.8222646157124001,0.13315591953125,24.209113,-209.225257,-2.348094
4692.9,497.983,-0.5281991922312,0.8186733126092499,0.10442550451270001,25.185705,-208.797998,-6.376537
4694.0,497.903,-0.4958774741095,0.8150820095061,0.09724289830640001,25.429853,-207.394147,-8.451796
4695.1,497.83,-0.47792095859375,0.8150820095061,0.0900602921001,23.171484,-207.577258,-10.710166
4696.1,497.766,-0.47792095859375,0.81149070640295,0.0756950796875,20.668966,-206.478591,-12.419202
4696.9,497.708,-0.4743296554906,0.7827602913844001,0.07928638279064999,18.898892,-206.234443,-12.175054
4697.8,497.652,-0.4743296554906,0.77198638207495,0.061329867274899995,16.152226,-205.379925,-14.067202
4698.5,497.603,-0.48510356480005,0.7288907546438,0.03259945225635,13.954894,-204.769555,-12.297128
4699.2,497.557,-0.5066513736123001,0.7360733608501,0.0218255429469,11.452376,-204.281259,-11.747795
4699.8,497.517,-0.49228617100634997,0.73966466395325,-0.00331357877515,10.475784,-204.098148,-7.108982
4700.2,497.488,-0.47073835238745,0.7181168453343499,-0.0069048818783,10.231635,-204.098148,-4.606464
